2025-06-01 01:36:30 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: motion | no motion | 2025-06-01 01:36:30.219286
2025-06-01 01:36:30 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/light': 557 lx
2025-06-01 01:36:30 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] light updated → ON, Reading: 557 lx
2025-06-01 01:36:30 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: light | 557 lx | 2025-06-01 01:36:30.763524
2025-06-01 01:36:31 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/dht': {"temperature": "31.6 \u00b0C", "humidity": "54.5 %"}
2025-06-01 01:36:31 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] dht updated → ON, Reading: 31.6 °C, 54.5 %
2025-06-01 01:36:31 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: dht | {'temperature': '31.6 °C', 'humidity': '54.5 %'} | 2025-06-01 01:36:31.260743
2025-06-01 01:36:32 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/light': 312 lx
2025-06-01 01:36:32 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] light updated → ON, Reading: 312 lx
2025-06-01 01:36:32 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: light | 312 lx | 2025-06-01 01:36:32.763958
2025-06-01 01:36:33 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/motion': motion detected
2025-06-01 01:36:33 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] motion updated → ON, Reading: motion detected
2025-06-01 01:36:33 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: motion | motion detected | 2025-06-01 01:36:33.214959
2025-06-01 01:36:34 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/light': 722 lx
2025-06-01 01:36:34 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] light updated → ON, Reading: 722 lx
2025-06-01 01:36:34 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: light | 722 lx | 2025-06-01 01:36:34.759864
2025-06-01 01:36:36 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/motion': motion detected
2025-06-01 01:36:36 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: motion | motion detected | 2025-06-01 01:36:36.214599
2025-06-01 01:36:36 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/dht': {"temperature": "18.3 \u00b0C", "humidity": "82.5 %"}
2025-06-01 01:36:36 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] dht updated → ON, Reading: 18.3 °C, 82.5 %
2025-06-01 01:36:36 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: dht | {'temperature': '18.3 °C', 'humidity': '82.5 %'} | 2025-06-01 01:36:36.260182
2025-06-01 01:36:36 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/light': 411 lx
2025-06-01 01:36:36 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] light updated → ON, Reading: 411 lx
2025-06-01 01:36:36 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: light | 411 lx | 2025-06-01 01:36:36.761589
2025-06-01 01:36:37 | SUCCESS  | iot_app.app.core.db_client:test_connection:147 - [DB] Ping successful ✔
2025-06-01 01:36:37 | SUCCESS  | iot_app.app.core.mqtt_client:test_connection:146 - [MQTT] Ping successful ✔
2025-06-01 01:36:37 | SUCCESS  | iot_app.app.core.db_client:test_connection:147 - [DB] Ping successful ✔
2025-06-01 01:36:38 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/light': 591 lx
2025-06-01 01:36:38 | INFO     | iot_app.app.ui.room_view_tab:update_device_state:247 - [ROOM] light updated → ON, Reading: 591 lx
2025-06-01 01:36:38 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: light | 591 lx | 2025-06-01 01:36:38.764137
2025-06-01 01:36:39 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/motion': motion detected
2025-06-01 01:36:39 | INFO     | iot_app.app.core.db_client:insert_sensor_data:96 - [DB] Inserted: motion | motion detected | 2025-06-01 01:36:39.215625
2025-06-01 01:36:40 | INFO     | iot_app.app.core.mqtt_client:publish:123 - [MQTT] Published to 'Home/light': 828 lx
